成交小区,成交价（万元）,成交楼层,单价每平（元）,朝向,成交时间
中航城·波西塔诺 4室2厅 143.44平米,117,中楼层(共17层) 塔楼,8157,南|毛坯,2020.08.30
,,,,,
友邦華城 2室2厅 98.6平米,72,中楼层(共19层) 板楼,7272,南|精装,2020.08.30
,,,,,
九州奥城 2室2厅 87.93平米,72,低楼层(共6层) 板楼,8109,南|简装,2020.08.30
,,,,,
建亨上东城 3室2厅 116平米,83,高楼层(共17层) 板楼,7113,南|毛坯,2020.08.30
,,,,,
亿豪星城 4室2厅 110平米,91,中楼层(共28层) 板楼,8273,南|毛坯,2020.08.30
,,,,,
龙湖一品 3室2厅 125.59平米,116,低楼层(共18层) 板楼,9237,南|毛坯,2020.08.30
,,,,,
江光小区 2室1厅 52.13平米,36,中楼层(共5层) 板塔结合,6906,东南北|简装,2020.08.30
,,,,,
红海外滩 1室1厅 44.16平米,39,高楼层(共27层) 板塔结合,8809,南|毛坯,2020.08.30
,,,,,
公园道1号 3室2厅 146.19平米,148,高楼层(共16层) 塔楼,10124,南|精装,2020.08.30
,,,,,
美地印象 3室2厅 116.58平米,78,低楼层(共24层) 板塔结合,6691,东南|精装,2020.08.29
,,,,,
中山西路166号 2室2厅 69.21平米,45,高楼层(共6层) 暂无数据,6502,东南|简装,2020.08.29
,,,,,
江光小区 2室1厅 55.33平米,31,高楼层(共6层) 板楼,5459,南|简装,2020.08.29
,,,,,
融晖城 1室0厅 51.43平米,55,中楼层(共29层) 板楼,10695,南|精装,2020.08.29
,,,,,
香樟花園 3室2厅 123平米,90,高楼层(共6层) 板楼,7318,南北|精装,2020.08.29
,,,,,
滨江首座 3室2厅 123平米,73,高楼层(共18层) 平房,5935,南北|毛坯,2020.08.29
,,,,,
龙湖一品 3室2厅 125.59平米,126,低楼层(共18层) 板楼,9993,南|精装,2020.08.29
,,,,,
月泉花城 3室2厅 106平米,82,低楼层(共6层) 塔楼,7736,南|毛坯,2020.08.29
,,,,,
汇成·凡尔赛 3室2厅 128平米,113,高楼层(共17层) 板楼,8805,南|毛坯,2020.08.27
,,,,,
新城吾悦广场 3室2厅 130平米,110,中楼层(共32层) 板楼,8447,南|毛坯,2020.08.27
,,,,,
信水滨城 3室2厅 138.28平米,79,低楼层(共12层) 板楼,5714,南|精装,2020.08.27
,,,,,
五三小区 2室1厅 52平米,42,中楼层(共6层) 板塔结合,8077,南|简装,2020.08.27
,,,,,
旭日府邸 4室2厅 107平米,75,高楼层(共11层) 板楼,7010,南北|精装,2020.08.27
,,,,,
带湖路4号 3室2厅 125平米,50,中楼层(共10层) 暂无数据,3976,南|简装,2020.08.27
,,,,,
清波苑 3室2厅 112平米,75,高楼层(共7层) 板楼,6679,南|简装,2020.08.27
,,,,,
永隆米兰春天 1室1厅 22平米,24,高楼层(共11层) 板楼,10910,南|简装,2020.08.27
,,,,,
阳光花城 3室2厅 116平米,78,低楼层(共7层) 板楼,6664,南|简装,2020.08.27
,,,,,
奥林至尊 4室2厅 208平米,148,高楼层(共31层) 板楼,7116,南|毛坯,2020.08.27
,,,,,
永隆米兰春天 2室2厅 79.97平米,80,中楼层(共18层) 板楼,10004,南北|精装,2020.08.26
,,,,,
四股头巷 2室1厅 77平米,45,中楼层(共8层) 板楼,5845,南|简装,2020.08.26
,,,,,
公园道1号 4室2厅 175.56平米,145,中楼层(共16层) 板楼,8260,南|毛坯,2020.08.25
,,,,,
江光小区 2室1厅 54平米,38,中楼层(共5层) 板楼,7038,南|简装,2020.08.25
,,,,,
中山西路158号 2室1厅 70平米,60,中楼层(共7层) 暂无数据,8572,南|精装,2020.08.25
,,,,,
建亨上东城 2室2厅 79.56平米,56,中楼层(共18层) 板楼,6951,北南|毛坯,2020.08.25
,,,,,
体育馆路28号 3室2厅 154.92平米,82,中楼层(共8层) 塔楼,5268,东南|精装,2020.08.25
,,,,,
和锦園 4室2厅 103.52平米,133,低楼层(共6层) 板楼,12800,南|毛坯,2020.08.25
,,,,,
普济巷 3室2厅 68平米,65,低楼层(共5层) 暂无数据,9530,东南|精装,2020.08.25
,,,,,
龙华世纪城 3室2厅 125.65平米,91,中楼层(共33层) 板楼,7203,南北|毛坯,2020.08.25
,,,,,
瀚林印象 3室2厅 143.93平米,90,低楼层(共27层) 板楼,6240,南北|精装,2020.08.25
,,,,,
融晖城 1室1厅 51.43平米,49,中楼层(共29层) 板楼,9431,南|精装,2020.08.25
,,,,,
五三小区 3室1厅 73平米,51,高楼层(共7层) 板楼,6987,东南|简装,2020.08.25
,,,,,
新天第凤凰小区 3室2厅 139.89平米,81,高楼层(共18层) 板塔结合,5741,南|毛坯,2020.08.24
,,,,,
博能信江府 4室2厅 169平米,116,中楼层(共32层) 暂无数据,6864,南|毛坯,2020.08.24
,,,,,
东湖花园 3室2厅 143.83平米,109,中楼层(共11层) 板楼,7579,东南|精装,2020.08.24
,,,,,
海天楼 2室2厅 104平米,57,高楼层(共9层) 板楼,5481,南|精装,2020.08.24
,,,,,
龙华凤凰城 2室1厅 78.39平米,74,低楼层(共10层) 板楼,9415,南|毛坯,2020.08.24
,,,,,
北園 3室2厅 110平米,73,低楼层(共7层) 板楼,6637,南|精装,2020.08.24
,,,,,
盛世嘉园 3室2厅 130.21平米,82,中楼层(共14层) 板塔结合,6298,南|毛坯,2020.08.24
,,,,,
普济巷 3室2厅 89.01平米,56,高楼层(共6层) 板楼,6292,南|简装,2020.08.24
,,,,,
金龙岗39号 3室1厅 85平米,46,高楼层(共6层) 板楼,5400,南北|简装,2020.08.23
,,,,,
地委大院 3室1厅 70.51平米,66,中楼层(共7层) 板楼,9361,南|其他,2020.08.23
,,,,,
黄金水岸 3室2厅 142.2平米,100,中楼层(共18层) 板楼,6998,南|简装,2020.08.23
,,,,,
茶山花苑B区 3室2厅 136.6平米,103,高楼层(共6层) 板楼,7526,东南|简装,2020.08.23
,,,,,
书院路86号 2室2厅 70.37平米,37,中楼层(共5层) 暂无数据,5258,南|精装,2020.08.23
,,,,,
飛鴻樓 3室2厅 114平米,88,中楼层(共6层) 板楼,7720,北南|简装,2020.08.23
,,,,,
公园道1号 4室2厅 165.57平米,145,中楼层(共16层) 板楼,8728,东|毛坯,2020.08.23
,,,,,
福达家园 3室2厅 129.29平米,99,低楼层(共6层) 板楼,7658,南北|毛坯,2020.08.23
,,,,,
永隆米兰春天 1室1厅 42平米,40,中楼层(共11层) 板楼,9500,东南|精装,2020.08.21
,,,,,
永隆米兰春天 1室0厅 34.59平米,33,低楼层(共22层) 板楼,9541,南|精装,2020.08.21
,,,,,
美地印象 4室2厅 160平米,90,中楼层(共27层) 板塔结合,5625,东南|毛坯,2020.08.21
,,,,,
凯旋如意城 3室2厅 103平米,81,高楼层(共19层) 板楼,7865,北|毛坯,2020.08.21
,,,,,
五三大道43号 2室1厅 60.7平米,45,低楼层(共7层) 暂无数据,7414,南北|其他,2020.08.21
,,,,,
亿升滨江花园 5室2厅 275平米,300,中楼层(共30层) 塔楼,10910,东南|毛坯,2020.08.21
,,,,,
中富花园 5室2厅 108平米,120,高楼层(共6层) 板楼,11112,南北|简装,2020.08.20
,,,,,
江光小区 2室1厅 54.17平米,35,中楼层(共5层) 板楼,6425,南|简装,2020.08.20
,,,,,
永隆米兰春天 4室2厅 143平米,119,高楼层(共17层) 板楼,8322,南北|毛坯,2020.08.20
,,,,,
建亨上东城 2室2厅 82.89平米,60,高楼层(共24层) 板楼,7239,南|毛坯,2020.08.20
,,,,,
搬运新村 3室1厅 72.17平米,54,中楼层(共6层) 板楼,7372,南|精装,2020.08.20
,,,,,
五三集贸市场 2室1厅 75平米,50,中楼层(共8层) 暂无数据,6667,南北|简装,2020.08.20
,,,,,
胜利路17号 3室2厅 131.33平米,55,中楼层(共7层) 暂无数据,4128,南|简装,2020.08.20
,,,,,
汇丰时代(吉阳路) 1室1厅 41.72平米,39,低楼层(共21层) 板塔结合,9349,南|简装,2020.08.19
,,,,,
万达晶座 1室0厅 37.4平米,30,低楼层(共29层) 塔楼,7888,南|简装,2020.08.19
,,,,,
县工行 3室2厅 133平米,72,中楼层(共7层) 板楼,5414,南北|简装,2020.08.19
,,,,,
幸福楼 3室2厅 142.21平米,55,高楼层(共7层) 板楼,3868,南北|简装,2020.08.19
,,,,,
紫阳华庭 3室2厅 143.85平米,80,中楼层(共17层) 板楼,5562,南|毛坯,2020.08.19
,,,,,
铁路新村3路 2室1厅 52.96平米,37,高楼层(共4层) 暂无数据,6987,东南|简装,2020.08.19
,,,,,
中富花园 4室2厅 144.26平米,158,高楼层(共6层) 板楼,10953,东南|精装,2020.08.19
,,,,,
奥林至尊 1室1厅 50.82平米,45,中楼层(共20层) 板楼,8757,南北|精装,2020.08.18
,,,,,
嘉怡华府 2室2厅 88.37平米,72,中楼层(共17层) 板楼,8091,南|毛坯,2020.08.18
,,,,,
新天第凤凰小区 3室2厅 136平米,101,低楼层(共18层) 板楼,7390,西北|精装,2020.08.18
,,,,,
永隆米兰春天 4室2厅 143.5平米,134,高楼层(共17层) 板楼,9338,南|精装,2020.08.18
,,,,,
五三大道55号 2室1厅 77.63平米,56,中楼层(共6层) 暂无数据,7150,南|简装,2020.08.18
,,,,,
民德路36号 2室1厅 67平米,39,中楼层(共5层) 暂无数据,5747,南北|简装,2020.08.18
,,,,,
奥林至尊 1室2厅 72.58平米,64,高楼层(共20层) 板楼,8726,南|精装,2020.08.18
,,,,,
奥林至尊 3室2厅 135平米,103,中楼层(共27层) 板楼,7630,南北|毛坯,2020.08.18
,,,,,
牛奶场小区 2室2厅 58.44平米,50,中楼层(共6层) 暂无数据,8556,南|简装,2020.08.18
,,,,,
永利滨江御景二期 3室2厅 121.31平米,113,中楼层(共18层) 板楼,9315,南|精装,2020.08.18
,,,,,
阳光花城 3室2厅 121.63平米,83,高楼层(共31层) 板楼,6824,南北|毛坯,2020.08.18
,,,,,
锦绣年华三期 3室2厅 135.23平米,82,高楼层(共12层) 板楼,6027,东南|简装,2020.08.18
,,,,,
黄金水岸 2室1厅 85平米,68,中楼层(共18层) 板塔结合,7906,东南|精装,2020.08.18
,,,,,
道塘巷 3室2厅 118平米,51,高楼层(共8层) 板楼,4280,南|简装,2020.08.17
,,,,,
五三大道24号 2室1厅 62平米,49,高楼层(共7层) 板楼,7823,南|简装,2020.08.17
,,,,,
万达华府 4室2厅 126.36平米,138,中楼层(共32层) 板楼,10922,西|精装,2020.08.17
,,,,,
北園 3室2厅 94.11平米,51,低楼层(共7层) 板楼,5367,南北|其他,2020.08.17
,,,,,
凯旋如意城 3室2厅 99.29平米,85,高楼层(共23层) 板楼,8489,南|毛坯,2020.08.17
,,,,,
大学春城 1室1厅 33平米,26,高楼层(共11层) 塔楼,7788,南|精装,2020.08.17
,,,,,
博能瀚林院 3室2厅 145平米,98,高楼层(共24层) 塔楼,6759,南北|毛坯,2020.08.17
,,,,,
香江明珠 3室2厅 122.65平米,93,中楼层(共8层) 暂无数据,7583,南北|毛坯,2020.08.17
,,,,,
帝景湾 3室2厅 108平米,89,高楼层(共16层) 板塔结合,8241,南|其他,2020.08.17
,,,,,
公园道1号尊品 3室2厅 97.16平米,90,中楼层(共26层) 板楼,9264,南|毛坯,2020.08.16
,,,,,
万和·九龙湖 3室2厅 92.65平米,85,高楼层(共17层) 板楼,9175,南|简装,2020.08.16
,,,,,
胜利路84号 3室1厅 71平米,52,低楼层(共4层) 暂无数据,7296,东南|精装,2020.08.16
,,,,,
紫景園 3室2厅 136.28平米,125,中楼层(共11层) 板楼,9173,东|精装,2020.08.16
,,,,,
奥林至尊 3室2厅 138.86平米,103,中楼层(共25层) 板楼,7418,南北|毛坯,2020.08.16
,,,,,
美地印象 3室2厅 117.17平米,73,中楼层(共16层) 板塔结合,6197,东南|毛坯,2020.08.16
,,,,,
友邦華城 3室2厅 98.15平米,78,高楼层(共19层) 板楼,7866,南北|精装,2020.08.16
,,,,,
友邦壹号公馆 4室2厅 122平米,128,高楼层(共32层) 板塔结合,10492,南|毛坯,2020.08.16
,,,,,
紫陽名星廣場 3室2厅 129.12平米,146,低楼层(共11层) 板楼,11308,南|毛坯,2020.08.16
,,,,,
汇成·凡尔赛 3室2厅 127.24平米,132,低楼层(共18层) 板楼,10375,南北|精装,2020.08.16
,,,,,
紫阳华庭 3室2厅 143.85平米,103,高楼层(共17层) 板楼,7147,南北|毛坯,2020.08.15
,,,,,
吉庆家园 3室2厅 130.8平米,84,中楼层(共7层) 板楼,6407,南|简装,2020.08.15
,,,,,
汇成·凡尔赛 3室2厅 118.92平米,126,低楼层(共18层) 板楼,10596,南|精装,2020.08.15
,,,,,
蓝山国际 1室1厅 44.25平米,38,高楼层(共18层) 板楼,8565,南|毛坯,2020.08.15
,,,,,
瀚林印象 3室2厅 123平米,86,中楼层(共23层) 板楼,6992,东南南|精装,2020.08.15
,,,,,
阳光花城 3室2厅 142平米,87,中楼层(共7层) 板楼,6127,南|简装,2020.08.15
,,,,,
龙湖一品 2室1厅 56平米,63,高楼层(共17层) 板楼,11161,南|毛坯,2020.08.15
,,,,,
汇成·凡尔赛 4室2厅 126.55平米,124,中楼层(共18层) 暂无数据,9759,东南北|精装,2020.08.15
,,,,,
上海公馆 1室1厅 45平米,33,中楼层(共20层) 塔楼,7200,东南|精装,2020.08.15
,,,,,
文英国际 3室2厅 102平米,73,高楼层(共32层) 暂无数据,7155,南|毛坯,2020.08.15
,,,,,
蔚蓝香廷 4室2厅 125.56平米,106,中楼层(共18层) 塔楼,8443,南|精装,2020.08.14
,,,,,
丽景佳园 2室2厅 90.55平米,54,高楼层(共5层) 板楼,5964,南|简装,2020.08.14
,,,,,
秀水园 3室1厅 91.58平米,70,中楼层(共17层) 板楼,7600,南|精装,2020.08.14
,,,,,
中富花园 2室2厅 83.21平米,99,低楼层(共17层) 板楼,11898,南|精装,2020.08.14
,,,,,
永隆米兰春天 1室1厅 41平米,38,低楼层(共11层) 板楼,9161,南|简装,2020.08.14
,,,,,
海源花苑 4室4厅 163平米,246,低楼层(共2层) 板楼,15093,南|精装,2020.08.13
,,,,,
双星小区 3室2厅 151平米,95,中楼层(共18层) 板楼,6292,南|毛坯,2020.08.13
,,,,,
云和园 5室2厅 233.06平米,160,高楼层(共4层) 塔楼,6866,南北|其他,2020.08.13
,,,,,
越都公寓 3室2厅 108.42平米,79,中楼层(共12层) 板楼,7287,南北|精装,2020.08.13
,,,,,
万达晶座 1室1厅 65平米,59,低楼层(共31层) 塔楼,9077,东南|精装,2020.08.13
,,,,,
永隆米兰春天 3室2厅 131平米,106,高楼层(共11层) 板楼,8092,南|毛坯,2020.08.13
,,,,,
三里亭 2室1厅 60平米,34,高楼层(共6层) 板楼,5610,南北|简装,2020.08.13
,,,,,
五三大道3号 2室2厅 97.91平米,74,中楼层(共7层) 板塔结合,7558,南北|简装,2020.08.13
,,,,,
友邦·皇家公馆 3室2厅 96平米,74,中楼层(共24层) 板楼,7709,南|毛坯,2020.08.12
,,,,,
香江明珠 3室2厅 91.8平米,75,中楼层(共23层) 板塔结合,8170,南|毛坯,2020.08.12
,,,,,
福达家园 3室2厅 132.26平米,101,中楼层(共6层) 板楼,7637,南|其他,2020.08.12
,,,,,
汇景花园 3室2厅 157.23平米,103,低楼层(共7层) 板塔结合,6551,南|简装,2020.08.12
,,,,,
上海公馆 1室1厅 45平米,29,低楼层(共20层) 塔楼,6445,东西|精装,2020.08.12
,,,,,
友邦壹号公馆 4室2厅 122.77平米,136,高楼层(共32层) 板塔结合,11046,南|毛坯,2020.08.12
,,,,,
京都小区 4室2厅 77.97平米,50,高楼层(共7层) 暂无数据,6413,南|简装,2020.08.12
,,,,,
锦绣年华二期 3室2厅 92.28平米,63,中楼层(共7层) 板楼,6784,南|简装,2020.08.12
,,,,,
导航巷1号 2室1厅 77平米,47,高楼层(共6层) 暂无数据,6039,北|简装,2020.08.12
,,,,,
丰溪南区 3室2厅 77.32平米,44,低楼层(共2层) 板楼,5691,西北|简装,2020.08.12
,,,,,
东方家园 4室2厅 190.68平米,139,中楼层(共4层) 暂无数据,7290,南|精装,2020.08.11
,,,,,
凯旋如意城 2室0厅 38.17平米,39,中楼层(共19层) 板楼,10087,南|精装,2020.08.11
,,,,,
庆丰路110号 3室2厅 102平米,88,中楼层(共7层) 板楼,8628,南|精装,2020.08.11
,,,,,
中央公园二期 2室2厅 89.37平米,77,中楼层(共16层) 板塔结合,8616,南|毛坯,2020.08.11
,,,,,
解放路3号 3室1厅 88.44平米,29,高楼层(共8层) 板楼,3280,东南|简装,2020.08.11
,,,,,
铁路新村 2室2厅 53.34平米,41,高楼层(共5层) 暂无数据,7687,东南|简装,2020.08.11
,,,,,
国安宿舍 3室2厅 81.97平米,49,高楼层(共6层) 板楼,5978,南北|简装,2020.08.11
,,,,,
汇成·凡尔赛 3室2厅 127平米,121,高楼层(共18层) 板楼,9489,南|毛坯,2020.08.11
,,,,,
香江明珠 3室2厅 140平米,100,高楼层(共17层) 板塔结合,7143,南|毛坯,2020.08.11
,,,,,
五三外经贸委大院 2室2厅 73.67平米,49,高楼层(共6层) 平房,6584,南|简装,2020.08.11
,,,,,
万达晶座 1室1厅 59.68平米,58,中楼层(共31层) 塔楼,9719,南|简装,2020.08.11
,,,,,
带湖22号 2室1厅 76.99平米,45,低楼层(共7层) 板塔结合,5845,南|简装,2020.08.10
,,,,,
江光小区 2室1厅 52.11平米,34,高楼层(共5层) 板楼,6362,南|简装,2020.08.09
,,,,,
万和·九龙湖 2室2厅 92平米,91,低楼层(共17层) 板楼,9892,南|精装,2020.08.09
,,,,,
天骄家园 2室2厅 73平米,36,低楼层(共7层) 平房,4932,南|简装,2020.08.09
,,,,,
汇丰时代(吉阳路) 1室0厅 41.63平米,38,中楼层(共23层) 板塔结合,9032,南|毛坯,2020.08.09
,,,,,
花郡 3室2厅 100平米,92,高楼层(共24层) 板楼,9200,南|简装,2020.08.09
,,,,,
明阳大学公馆 3室2厅 100.91平米,86,高楼层(共11层) 板塔结合,8523,南|毛坯,2020.08.09
,,,,,
中富花园 2室2厅 83.21平米,98,中楼层(共17层) 板楼,11778,南|精装,2020.08.09
,,,,,
友邦壹号公馆 4室2厅 123平米,131,低楼层(共31层) 板塔结合,10610,南|毛坯,2020.08.09
,,,,,
钟亭小区 4室3厅 156平米,116,中楼层(共5层) 板楼,7436,南|简装,2020.08.09
,,,,,
友邦玫瑰公馆 3室2厅 100.97平米,88,低楼层(共30层) 平房,8716,南|精装,2020.08.09
,,,,,
信江中路43号 3室2厅 90.2平米,71,中楼层(共6层) 暂无数据,7850,南|精装,2020.08.09
,,,,,
丰光苑 4室2厅 166.8平米,101,中楼层(共8层) 板楼,6056,东南|简装,2020.08.08
,,,,,
江光小区 3室1厅 58.32平米,48,中楼层(共5层) 板楼,8162,东南|精装,2020.08.08
,,,,,
沿成新村6号 2室1厅 66平米,40,低楼层(共3层) 暂无数据,6061,南|简装,2020.08.08
,,,,,
江光小区 2室1厅 52.18平米,35,中楼层(共5层) 板楼,6708,南|简装,2020.08.08
,,,,,
福利巷6号 3室2厅 127.08平米,68,中楼层(共7层) 平房,5351,南东|简装,2020.08.08
,,,,,
上海公馆 1室0厅 42平米,31,中楼层(共20层) 塔楼,7334,南|精装,2020.08.07
,,,,,
阳光福邸 4室2厅 114平米,97,中楼层(共11层) 板塔结合,8509,南|毛坯,2020.08.07
,,,,,
带湖花城 4室2厅 135.75平米,107,高楼层(共7层) 板塔结合,7846,南|精装,2020.08.07
,,,,,
万达华府 4室2厅 126平米,140,中楼层(共32层) 板楼,11112,南|毛坯,2020.08.07
,,,,,
万力时代东区 4室2厅 207平米,260,高楼层(共30层) 塔楼,12561,北|毛坯,2020.08.07
,,,,,
天骄家园 2室2厅 100.75平米,69,中楼层(共7层) 平房,6809,南北|简装,2020.08.07
,,,,,
汇成·凡尔赛 4室2厅 126.65平米,117,中楼层(共18层) 暂无数据,9175,南|毛坯,2020.08.07
,,,,,
帝景湾 3室2厅 128平米,116,高楼层(共18层) 板楼,9063,南北|精装,2020.08.07
,,,,,
友邦壹号公馆 3室2厅 135平米,153,高楼层(共31层) 板塔结合,11304,南|毛坯,2020.08.07
,,,,,
友邦玫瑰公馆 3室2厅 114平米,78,低楼层(共30层) 平房,6843,南|毛坯,2020.08.07
,,,,,
名仕康城 1室1厅 38.41平米,31,中楼层(共19层) 板塔结合,8071,南|精装,2020.08.07
,,,,,
上饶丽城 3室2厅 118平米,104,高楼层(共13层) 板楼,8814,南|毛坯,2020.08.07
,,,,,
铁路新村7路 2室1厅 53平米,40,中楼层(共4层) 暂无数据,7548,南北|简装,2020.08.07
,,,,,
中富花园 2室2厅 86.17平米,93,高楼层(共6层) 板楼,10700,南|毛坯,2020.08.06
,,,,,
九州奥城 4室2厅 160.39平米,145,低楼层(共6层) 板楼,9041,南北|精装,2020.08.06
,,,,,
月泉花城 3室2厅 138平米,111,中楼层(共6层) 塔楼,8008,南|精装,2020.08.06
,,,,,
清波苑 2室2厅 85平米,55,高楼层(共7层) 板楼,6471,东南|简装,2020.08.05
,,,,,
海博蓝庭 3室2厅 140.35平米,93,中楼层(共32层) 板楼,6627,南北|毛坯,2020.08.05
,,,,,
友邦壹号公馆 3室2厅 95.7平米,93,中楼层(共32层) 板塔结合,9718,南北|毛坯,2020.08.05
,,,,,
万和·九龙湖 4室2厅 143.41平米,126,低楼层(共18层) 塔楼,8786,南北|精装,2020.08.05
,,,,,
天湖府邸 3室2厅 84平米,69,中楼层(共11层) 板楼,8215,南|毛坯,2020.08.05
,,,,,
永隆米兰春天 1室1厅 21.3平米,24,中楼层(共11层) 板楼,11033,南|简装,2020.08.04
,,,,,
香榭里舍 3室2厅 111.76平米,80,中楼层(共7层) 板楼,7159,南北|简装,2020.08.04
,,,,,
美地印象 3室2厅 95平米,62,低楼层(共6层) 板楼,6485,南|简装,2020.08.04
,,,,,
五三大道9号 2室1厅 58.2平米,51,中楼层(共6层) 暂无数据,8677,南|简装,2020.08.04
